experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device1,tinyllama-q5,19,complaint,"response:
this email falls into the ""comp",False,3.98,2005.25
E2-accuracy,device1,tinyllama-q5,20,complaint,"response:
this email falls into the ""comp",False,4.59,1661.46
E2-accuracy,device1,tinyllama-q5,21,feedback,"response:
category: feedback

thank you",False,4.75,1578.18
E2-accuracy,device1,tinyllama-q5,22,feedback,"response:

category: inquiry",False,5.22,1399.16
E2-accuracy,device1,tinyllama-q5,23,feedback,"response:
the email is classified as an",False,4.77,1587.91
E2-accuracy,device1,tinyllama-q5,24,feedback,"response:
this email falls into the ""comp",False,4.68,1595.28
E2-accuracy,device1,tinyllama-q5,25,feedback,response: please add more payment options as suggested in,False,4.73,1576.6
E2-accuracy,device1,tinyllama-q5,26,feedback,"response:
based on the provided email",False,4.27,1792.87
E2-accuracy,device1,tinyllama-q5,27,feedback,"response:
categoory: inquiry",False,4.13,1816.56
E2-accuracy,device1,tinyllama-q5,28,feedback,"response:
sure! here's how",False,3.31,2190.12
E2-accuracy,device1,tinyllama-q5,29,feedback,"response:
the email is classified as a",False,2.79,2802.5
E2-accuracy,device1,tinyllama-q5,30,feedback,"response:
based on the provided email",False,3.14,2408.7
E2-accuracy,device1,tinyllama-q5,31,spam,"response: category: complaint

based",False,3.18,2528.39
E2-accuracy,device1,tinyllama-q5,32,spam,response: urgent: your bank account,False,3.05,2270.23
E2-accuracy,device1,tinyllama-q5,33,spam,"response: ""inquiry""

this",False,3.45,2038.72
E2-accuracy,device1,tinyllama-q5,34,spam,"response:
classification: inquiry",False,3.85,2057.09
E2-accuracy,device1,tinyllama-q5,35,spam,"response:
this email falls into the ""comp",False,4.36,1783.54
E2-accuracy,device1,tinyllama-q5,36,spam,the email i received is an inquiry and not,False,3.56,2236.13
E2-accuracy,device1,tinyllama-q5,37,spam,"response:
the email is classified as a",False,3.79,2019.95
E2-accuracy,device1,tinyllama-q5,38,spam,"response:
the email is a complaint",False,3.54,2137.8
E2-accuracy,device1,tinyllama-q5,39,spam,"response:
category: urgent

b",False,2.26,3525.24
E2-accuracy,device1,tinyllama-q5,40,spam,"response:
invest in crypto and double",False,3.19,2535.86
E2-accuracy,device1,tinyllama-q5,41,urgent,response: urgent: server room temperature,False,3.31,2418.67
E2-accuracy,device1,tinyllama-q5,42,urgent,"response:
category: urgent

b",False,4.65,1590.47
E2-accuracy,device1,tinyllama-q5,43,urgent,"response: ""inquiry""

ex",False,3.33,2254.81
E2-accuracy,device1,tinyllama-q5,44,urgent,"response:
category: urgent

this",False,3.98,1989.87
E2-accuracy,device1,tinyllama-q5,45,urgent,"response: ""inquiry""

this",False,4.92,1516.22
E2-accuracy,device1,tinyllama-q5,46,urgent,"response with ""inquiry"" as the category",False,4.52,1679.53
E2-accuracy,device1,tinyllama-q5,47,urgent,"response: ""inquiry""

this",False,4.49,1696.0
E2-accuracy,device1,tinyllama-q5,48,urgent,"response:

category: urgent",False,4.68,1581.11
E2-accuracy,device1,tinyllama-q5,49,urgent,"response:
category: urgent

note",False,3.39,2142.25
E2-accuracy,device1,tinyllama-q5,50,urgent,"response:

category: urgent",False,2.67,2425.7
E2-accuracy,device1,tinyllama-q5,51,inquiry,"response:
category: inquiry

b",False,2.44,2845.63
E2-accuracy,device1,tinyllama-q5,52,inquiry,"response: ""inquiry""

this",False,2.84,2766.66
E2-accuracy,device1,tinyllama-q5,53,complaint,"response:
the email is classified as an",False,3.97,1883.14
E2-accuracy,device1,tinyllama-q5,54,complaint,"response:
this email falls into the ""comp",False,5.01,1462.92
E2-accuracy,device1,tinyllama-q5,55,feedback,"response:
the email is classified as an",False,4.27,1714.0
E2-accuracy,device1,tinyllama-q5,56,feedback,"response:
the email is classified as an",False,4.22,1816.08
E2-accuracy,device1,tinyllama-q5,57,spam,"response:
this email falls into the ""comp",False,3.91,2042.17
E2-accuracy,device1,tinyllama-q5,58,spam,response: congratulations! your mobile number has,False,3.61,2227.54
E2-accuracy,device1,tinyllama-q5,59,urgent,response: urgent: chemical spill in,False,4.32,1772.05
E2-accuracy,device1,tinyllama-q5,60,urgent,"response:
categoory: complaint",False,3.64,2176.63
E2-accuracy,device1,tinyllama-q5,61,inquiry,"response:
the email is a complaint and",False,4.01,1907.4
E2-accuracy,device1,tinyllama-q5,62,inquiry,"response:
the email is a complaint and",False,4.5,1689.21
E2-accuracy,device1,tinyllama-q5,63,complaint,"response:
the email is classified as a",False,3.82,2108.91
E2-accuracy,device1,tinyllama-q5,64,complaint,"response:
this email is classified as an",False,4.29,1823.87
E2-accuracy,device1,tinyllama-q5,65,feedback,"response:
according to the provided email",False,4.39,1775.91
E2-accuracy,device1,tinyllama-q5,66,feedback,"response:
the email is classified as a",False,5.23,1402.13
E2-accuracy,device1,tinyllama-q5,67,spam,"response:
the email is classified as an",False,3.85,2087.17
E2-accuracy,device1,tinyllama-q5,68,spam,response: please find the category label for this email,False,4.46,1719.29
E2-accuracy,device1,tinyllama-q5,69,urgent,response: urgent: ran somware attack detected,False,4.76,1596.55
E2-accuracy,device1,tinyllama-q5,70,urgent,"response:
categoary: urgent",False,4.23,1856.72
E2-accuracy,device1,tinyllama-q5,71,inquiry,"response:
the email is a complaint about",False,4.85,1522.24
E2-accuracy,device1,tinyllama-q5,72,inquiry,"response:
bulk stationery purchase discount",False,3.58,2124.06
E2-accuracy,device1,tinyllama-q5,73,complaint,"response:
the email has been classified as",False,4.29,1754.99
E2-accuracy,device1,tinyllama-q5,74,complaint,"response: ""inquiry""

this",False,3.05,2566.52
E2-accuracy,device1,tinyllama-q5,75,feedback,"response:
the email is classified as """,False,3.0,2692.16
E2-accuracy,device1,tinyllama-q5,76,feedback,"response:
the email is a complaint",False,3.49,2112.47
E2-accuracy,device1,tinyllama-q5,77,spam,"response:
categoory: complaint",False,2.46,3044.98
E2-accuracy,device1,tinyllama-q5,78,spam,"response: ""inquiry""

this",False,2.23,2956.07
E2-accuracy,device1,tinyllama-q5,79,urgent,"response:
categoary: urgent",False,3.45,2231.84
E2-accuracy,device1,tinyllama-q5,80,urgent,"response:
category: urgent

b",False,3.38,2260.52
E2-accuracy,device1,tinyllama-q5,81,inquiry,"response:
the email is classified as an",False,3.83,2021.34
E2-accuracy,device1,tinyllama-q5,82,inquiry,"response: ""inquiry""

no",False,4.17,1783.85
E2-accuracy,device1,tinyllama-q5,83,complaint,"response:
the email is classified as an",False,3.69,1885.46
E2-accuracy,device1,tinyllama-q5,84,complaint,"response:
the furniture you received is a",False,3.12,2116.25
E2-accuracy,device1,tinyllama-q5,85,feedback,"response:
this email falls into the ""comp",False,2.18,2904.81
E2-accuracy,device1,tinyllama-q5,86,feedback,"response:
the email you provided falls into the",False,2.36,3044.01
E2-accuracy,device1,tinyllama-q5,87,spam,"response: ""inquiry""

this",False,2.35,2383.7
E2-accuracy,device1,tinyllama-q5,88,spam,"response: ""warning: your inst",False,1.99,4176.17
E2-accuracy,device1,tinyllama-q5,89,urgent,response: urgent: two delivery trucks,False,3.44,2354.9
E2-accuracy,device1,tinyllama-q5,90,urgent,"response:
according to the provided email",False,3.63,2065.12
E2-accuracy,device1,tinyllama-q5,91,inquiry,"response:
the email is classified as an",False,2.78,2697.08
E2-accuracy,device1,tinyllama-q5,92,inquiry,"response:
the email is classified as an",False,2.65,2315.01
E2-accuracy,device1,tinyllama-q5,93,complaint,"response:
this email falls into the ""comp",False,2.34,3644.09
E2-accuracy,device1,tinyllama-q5,94,complaint,"response:
categoary: complaint",False,3.33,2172.47
E2-accuracy,device1,tinyllama-q5,95,feedback,"response:
the email is classified into the",False,4.17,1824.89
E2-accuracy,device1,tinyllama-q5,96,feedback,"response with ""inquiry"" category label only",False,3.53,2254.41
E2-accuracy,device1,tinyllama-q5,97,spam,"response:
categoary: inquiry",False,2.92,2749.03
E2-accuracy,device1,tinyllama-q5,98,spam,"response:
this email is classified as an",False,2.71,2716.74
E2-accuracy,device1,tinyllama-q5,99,urgent,response: urgent: production line 3 has,False,2.75,2667.76
E2-accuracy,device1,tinyllama-q5,100,urgent,"response:
category: urgent

b",False,2.16,3114.14
E2-accuracy,device1,tinyllama-q8,1,inquiry,"response:
categoory: complaint",False,1.58,5772.04
E2-accuracy,device1,tinyllama-q8,2,inquiry,"response:
sure! the email is a",False,3.76,2114.92
E2-accuracy,device1,tinyllama-q8,3,inquiry,"response: ""return policy""

category:",False,3.74,2139.58
E2-accuracy,device1,tinyllama-q8,4,inquiry,"response:
based on the provided email",False,4.07,1905.97
E2-accuracy,device1,tinyllama-q8,5,inquiry,response: the email is a complaint and should,False,3.32,2135.13
E2-accuracy,device1,tinyllama-q8,6,inquiry,response: yes your payment of rs,False,3.5,2271.3
E2-accuracy,device1,tinyllama-q8,7,inquiry,"response:
according to the provided email",False,4.31,1791.46
E2-accuracy,device1,tinyllama-q8,8,inquiry,"response: ""international shipping takes approximately",False,4.1,1898.3
E2-accuracy,device1,tinyllama-q8,9,inquiry,"response:
bulk discounts for orders",False,4.22,1789.93
E2-accuracy,device1,tinyllama-q8,10,inquiry,response: the email is classified as an inqu,False,3.5,2226.0
E2-accuracy,device1,tinyllama-q8,11,complaint,"response:
this email falls into the ""comp",False,3.85,1982.45
E2-accuracy,device1,tinyllama-q8,12,complaint,"response: ""this email falls into the 'comp",False,3.87,1971.98
E2-accuracy,device1,tinyllama-q8,13,complaint,"response:
this email falls into the ""comp",False,3.52,2269.09
E2-accuracy,device1,tinyllama-q8,14,complaint,"response: ""inquiry""

b",False,3.72,2156.7
E2-accuracy,device1,tinyllama-q8,15,complaint,"response:
this email is classified as an",False,3.74,1986.1
E2-accuracy,device1,tinyllama-q8,16,complaint,"response:
category: complaint

b",False,3.74,2087.76
E2-accuracy,device1,tinyllama-q8,17,complaint,"response:
the email has been classified as",False,3.51,2239.72
E2-accuracy,device1,tinyllama-q8,18,complaint,"response: ""this email is classified as an",False,3.66,2078.14
E2-accuracy,device1,tinyllama-q8,19,complaint,"response:
this email falls under the ""comp",False,3.27,2348.59
E2-accuracy,device1,tinyllama-q8,20,complaint,"response:
this email falls into the ""comp",False,3.28,2303.08
E2-accuracy,device1,tinyllama-q8,21,feedback,"response:
category: feedback",False,3.38,2115.79
E2-accuracy,device1,tinyllama-q8,22,feedback,"response:
category: inquiry",False,4.11,1837.04
E2-accuracy,device1,tinyllama-q8,23,feedback,"response:
category: complaint

thank",False,2.96,2109.43
E2-accuracy,device1,tinyllama-q8,24,feedback,"response:
this email falls into the ""in",False,3.96,1962.02
E2-accuracy,device1,tinyllama-q8,25,feedback,response: please add more payment options as suggested in,False,3.66,2142.15
E2-accuracy,device1,tinyllama-q8,26,feedback,"response:
this email falls into the ""comp",False,3.5,2311.96
E2-accuracy,device1,tinyllama-q8,27,feedback,"response:
categoory: inquiry",False,3.73,2137.02
E2-accuracy,device1,tinyllama-q8,28,feedback,"response:
the email is classified as an",False,3.77,2078.18
E2-accuracy,device1,tinyllama-q8,29,feedback,"response:
categoory: complaint",False,3.89,2004.98
E2-accuracy,device1,tinyllama-q8,30,feedback,"response:
the email is classified as an",False,4.38,1727.76
E2-accuracy,device1,tinyllama-q8,31,spam,"response: category: complaint

based",False,3.29,2424.25
E2-accuracy,device1,tinyllama-q8,32,spam,response: urgent: your bank account,False,3.43,2211.18
E2-accuracy,device1,tinyllama-q8,33,spam,"response: ""no experience needed!""

this",False,3.86,2050.1
E2-accuracy,device1,tinyllama-q8,34,spam,"response:
category: inquiry",False,1.92,3731.79
E2-accuracy,device1,tinyllama-q8,35,spam,"response:
this email falls into the ""in",False,3.11,2639.65
E2-accuracy,device1,tinyllama-q8,36,spam,"response: ""act now!""

this",False,3.13,2519.56
E2-accuracy,device1,tinyllama-q8,37,spam,"response:
category: complaint

thank",False,3.38,2321.46
E2-accuracy,device1,tinyllama-q8,38,spam,"response:
categoory: complaint",False,3.6,2232.03
E2-accuracy,device1,tinyllama-q8,39,spam,"response:
category: inquiry",False,3.25,2469.95
E2-accuracy,device1,tinyllama-q8,40,spam,"response:
categoory: complaint",False,3.09,2456.79
E2-accuracy,device1,tinyllama-q8,41,urgent,response: urgent: server room temperature,False,3.52,2175.41
E2-accuracy,device1,tinyllama-q8,42,urgent,"response:
category: urgent

b",False,2.86,2189.76
E2-accuracy,device1,tinyllama-q8,43,urgent,"response:
category: urgent

thank",False,2.66,2526.04
E2-accuracy,device1,tinyllama-q8,44,urgent,"response:
category: urgent

this",False,1.95,3046.01
E2-accuracy,device1,tinyllama-q8,45,urgent,"response:
categoary: urgent",False,3.81,2003.27
E2-accuracy,device1,tinyllama-q8,46,urgent,"response:
legal notice received from regulatory",False,3.36,2298.07
E2-accuracy,device1,tinyllama-q8,47,urgent,"response:
categoary: urgent",False,3.77,2056.25
E2-accuracy,device1,tinyllama-q8,48,urgent,"response:
category: urgent

b",False,3.68,2113.52
E2-accuracy,device1,tinyllama-q8,49,urgent,"response:
category: urgent

thank",False,3.58,2160.12
E2-accuracy,device1,tinyllama-q8,50,urgent,"response:
category: urgent

this",False,3.88,2001.86
E2-accuracy,device1,tinyllama-q8,51,inquiry,"response:
category: inquiry

thank",False,3.71,2097.92
E2-accuracy,device1,tinyllama-q8,52,inquiry,"response: ""yes you can upgrade your current",False,4.31,1705.1
E2-accuracy,device1,tinyllama-q8,53,complaint,"response:
the email has been classified as",False,3.57,2181.69
E2-accuracy,device1,tinyllama-q8,54,complaint,"response:
this email falls into the ""comp",False,3.6,1875.15
E2-accuracy,device1,tinyllama-q8,55,feedback,"response:
the email is classified as """,False,2.19,3474.97
E2-accuracy,device1,tinyllama-q8,56,feedback,"response: category: inquiry

b",False,3.17,2312.85
E2-accuracy,device1,tinyllama-q8,57,spam,"response:
this email falls into the ""comp",False,2.94,2703.88
E2-accuracy,device1,tinyllama-q8,58,spam,response: congratulations! your mobile number has,False,2.8,2844.08
E2-accuracy,device1,tinyllama-q8,59,urgent,response: urgent: chemical spill in,False,3.45,2246.8
E2-accuracy,device1,tinyllama-q8,60,urgent,"response:
categoory: complaint",False,2.94,2674.02
E2-accuracy,device1,tinyllama-q8,61,inquiry,"response:
category: inquiry

b",False,3.63,2142.34
E2-accuracy,device1,tinyllama-q8,62,inquiry,"response:
the email is a complaint and",False,3.92,1972.54
E2-accuracy,device1,tinyllama-q8,63,complaint,"response:
this email is a complaint",False,3.24,2512.36
E2-accuracy,device1,tinyllama-q8,64,complaint,"response:
this email is classified as an",False,3.6,2221.24
E2-accuracy,device1,tinyllama-q8,65,feedback,"response:
thank you for your email which",False,3.34,2287.23
E2-accuracy,device1,tinyllama-q8,66,feedback,"response:
this email falls into the ""in",False,3.89,1905.18
E2-accuracy,device1,tinyllama-q8,67,spam,"response:
this email is categorized as """,False,3.14,2614.95
E2-accuracy,device1,tinyllama-q8,68,spam,response: please find the correct category label for this,False,3.59,2214.84
E2-accuracy,device1,tinyllama-q8,69,urgent,response: urgent: ran somware attack,False,3.33,2152.21
E2-accuracy,device1,tinyllama-q8,70,urgent,"response:
this email is a complaint",False,2.74,2507.25
E2-accuracy,device1,tinyllama-q8,71,inquiry,"response:
the email is a complaint about",False,3.32,2298.54
E2-accuracy,device1,tinyllama-q8,72,inquiry,"response:
bulk stationery purchase discount",False,2.06,3224.84
E2-accuracy,device1,tinyllama-q8,73,complaint,"response:
the email has been classified as",False,3.13,2351.19
E2-accuracy,device1,tinyllama-q8,74,complaint,"response:
the email is classified as an",False,3.41,2323.65
E2-accuracy,device1,tinyllama-q8,75,feedback,"response:
category: complaint

thank",False,3.73,2101.74
E2-accuracy,device1,tinyllama-q8,76,feedback,"response:
the email is a complaint",False,3.48,2275.29
E2-accuracy,device1,tinyllama-q8,77,spam,"response:
categoory: complaint",False,3.24,2500.93
E2-accuracy,device1,tinyllama-q8,78,spam,"response: ""your electricity bill is overdue",False,3.08,2215.93
E2-accuracy,device1,tinyllama-q8,79,urgent,"response:
category: urgent

thank",False,2.46,3300.67
E2-accuracy,device1,tinyllama-q8,80,urgent,"response:
category: urgent

b",False,3.18,2461.73
E2-accuracy,device1,tinyllama-q8,81,inquiry,"response:
yes our restaurant caters for",False,3.66,2075.32
E2-accuracy,device1,tinyllama-q8,82,inquiry,response: please provide me with the email subject line,False,2.9,2298.8
E2-accuracy,device1,tinyllama-q8,83,complaint,"response:
category: complaint

thank",False,3.05,2625.66
E2-accuracy,device1,tinyllama-q8,84,complaint,"response:
this email falls under the ""comp",False,3.47,2052.22
E2-accuracy,device1,tinyllama-q8,85,feedback,"response:
categoory: inquiry",False,3.79,1984.1
