experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device3,tinyllama,60,urgent,inquiry,False,11.71,614.94
E2-accuracy,device3,tinyllama,61,inquiry,complaint,False,13.05,538.05
E2-accuracy,device3,tinyllama,62,inquiry,"response:
the email ",False,14.27,473.94
E2-accuracy,device3,tinyllama,63,complaint,complaint,True,11.66,623.72
E2-accuracy,device3,tinyllama,64,complaint,"response:
the email ",False,13.02,519.89
E2-accuracy,device3,tinyllama,65,feedback,feedback,True,12.21,556.46
E2-accuracy,device3,tinyllama,66,feedback,"response:
the email ",False,14.07,475.6
E2-accuracy,device3,tinyllama,67,spam,"response:
the email ",False,11.98,596.3
E2-accuracy,device3,tinyllama,68,spam,"response:
thank you ",False,11.81,558.8
E2-accuracy,device3,tinyllama,69,urgent,urgent,True,14.06,480.79
E2-accuracy,device3,tinyllama,70,urgent,urgent,True,12.85,543.84
E2-accuracy,device3,tinyllama,71,inquiry,"response:
yes, we ac",False,13.49,503.03
E2-accuracy,device3,tinyllama,72,inquiry,"response:
bulk stati",False,14.03,482.57
E2-accuracy,device3,tinyllama,73,complaint,"response:
the email ",False,12.99,479.29
E2-accuracy,device3,tinyllama,74,complaint,"response:
the email ",False,12.54,512.28
E2-accuracy,device3,tinyllama,75,feedback,complaint,False,13.04,535.44
E2-accuracy,device3,tinyllama,76,feedback,"response:
thank you ",False,12.43,558.08
E2-accuracy,device3,tinyllama,77,spam,complaint,False,10.97,653.79
E2-accuracy,device3,tinyllama,78,spam,"response:
the email ",False,13.75,496.64
E2-accuracy,device3,tinyllama,79,urgent,inquiry,False,12.69,552.18
E2-accuracy,device3,tinyllama,80,urgent,urgent,True,12.03,540.95
E2-accuracy,device3,tinyllama,81,inquiry,"response:
yes, our r",False,14.37,432.99
E2-accuracy,device3,tinyllama,82,inquiry,complaint,False,14.33,466.32
E2-accuracy,device3,tinyllama,83,complaint,complaint,True,13.46,504.6
E2-accuracy,device3,tinyllama,84,complaint,complaint,True,12.73,541.35
E2-accuracy,device3,tinyllama,85,feedback,inquiry,False,12.89,483.35
E2-accuracy,device3,tinyllama,86,feedback,"response:
the email ",False,12.04,530.58
E2-accuracy,device3,tinyllama,87,spam,"response:
categoary:",False,13.24,529.47
E2-accuracy,device3,tinyllama,88,spam,complaint,False,12.85,546.32
E2-accuracy,device3,tinyllama,89,urgent,urgent,True,12.79,552.82
E2-accuracy,device3,tinyllama,90,urgent,inquiry,False,13.76,509.25
E2-accuracy,device3,tinyllama,91,inquiry,"response:
yes, based",False,11.71,608.98
E2-accuracy,device3,tinyllama,92,inquiry,"response:
yes, we do",False,13.71,497.61
E2-accuracy,device3,tinyllama,93,complaint,complaint,True,13.8,493.24
E2-accuracy,device3,tinyllama,94,complaint,complaint,True,12.36,545.84
E2-accuracy,device3,tinyllama,95,feedback,"response:
thank you ",False,13.39,513.64
E2-accuracy,device3,tinyllama,96,feedback,inquiry,False,9.53,549.57
E2-accuracy,device3,tinyllama,97,spam,inquiry,False,11.52,615.18
E2-accuracy,device3,tinyllama,98,spam,inquiry,False,12.66,521.81
E2-accuracy,device3,tinyllama,99,urgent,inquiry,False,12.05,594.65
E2-accuracy,device3,tinyllama,100,urgent,urgent,True,13.37,504.78
E2-accuracy,device3,tinyllama-q5,1,inquiry,complaint,False,4.19,2094.35
E2-accuracy,device3,tinyllama-q5,2,inquiry,"response:
sure! base",False,8.07,927.3
E2-accuracy,device3,tinyllama-q5,3,inquiry,"response: ""return po",False,8.26,928.64
E2-accuracy,device3,tinyllama-q5,4,inquiry,complaint,False,8.67,856.72
E2-accuracy,device3,tinyllama-q5,5,inquiry,complaint,False,8.58,879.82
E2-accuracy,device3,tinyllama-q5,6,inquiry,"response: yes, your ",False,8.49,888.22
E2-accuracy,device3,tinyllama-q5,7,inquiry,"response:
according ",False,8.96,829.89
E2-accuracy,device3,tinyllama-q5,8,inquiry,"response:
the email ",False,8.86,859.67
E2-accuracy,device3,tinyllama-q5,9,inquiry,"response:
bulk disco",False,8.79,849.92
E2-accuracy,device3,tinyllama-q5,10,inquiry,response: the email ,False,7.99,971.06
E2-accuracy,device3,tinyllama-q5,11,complaint,"response:
the email ",False,8.9,832.75
E2-accuracy,device3,tinyllama-q5,12,complaint,"response:
this email",False,8.83,847.2
E2-accuracy,device3,tinyllama-q5,13,complaint,"response:
the email ",False,7.85,978.49
E2-accuracy,device3,tinyllama-q5,14,complaint,inquiry,False,8.17,943.38
E2-accuracy,device3,tinyllama-q5,15,complaint,"response:
this email",False,9.39,789.97
E2-accuracy,device3,tinyllama-q5,16,complaint,"response:
according ",False,8.27,917.46
E2-accuracy,device3,tinyllama-q5,17,complaint,inquiry,False,7.68,1019.52
E2-accuracy,device3,tinyllama-q5,18,complaint,inquiry,False,8.32,924.17
E2-accuracy,device3,tinyllama-q5,19,complaint,"response:
this email",False,7.63,1014.55
E2-accuracy,device3,tinyllama-q5,20,complaint,"response:
this email",False,8.08,957.91
E2-accuracy,device3,tinyllama-q5,21,feedback,feedback,True,8.47,896.63
E2-accuracy,device3,tinyllama-q5,22,feedback,inquiry,False,9.2,805.27
E2-accuracy,device3,tinyllama-q5,23,feedback,"response:
the email ",False,8.7,864.82
E2-accuracy,device3,tinyllama-q5,24,feedback,"response:
this email",False,8.57,859.11
E2-accuracy,device3,tinyllama-q5,25,feedback,response: please add,False,8.65,848.44
E2-accuracy,device3,tinyllama-q5,26,feedback,"response:
based on t",False,7.67,998.1
E2-accuracy,device3,tinyllama-q5,27,feedback,inquiry,False,7.65,1018.39
E2-accuracy,device3,tinyllama-q5,28,feedback,"response:
sure! here",False,9.21,806.38
E2-accuracy,device3,tinyllama-q5,29,feedback,"response:
the email ",False,8.62,873.56
E2-accuracy,device3,tinyllama-q5,30,feedback,"response:
based on t",False,9.57,760.41
E2-accuracy,device3,tinyllama-q5,31,spam,complaint,False,7.25,1095.92
E2-accuracy,device3,tinyllama-q5,32,spam,urgent,False,7.84,997.22
E2-accuracy,device3,tinyllama-q5,33,spam,inquiry,False,8.39,890.08
E2-accuracy,device3,tinyllama-q5,34,spam,inquiry,False,7.25,1096.16
E2-accuracy,device3,tinyllama-q5,35,spam,"response:
the email ",False,8.2,934.36
E2-accuracy,device3,tinyllama-q5,36,spam,"response: ""act now!""",False,7.33,1088.06
E2-accuracy,device3,tinyllama-q5,37,spam,"response:
the email ",False,7.65,1016.04
E2-accuracy,device3,tinyllama-q5,38,spam,complaint,False,7.79,987.42
E2-accuracy,device3,tinyllama-q5,39,spam,urgent,False,7.26,1097.73
E2-accuracy,device3,tinyllama-q5,40,spam,complaint,False,7.07,1135.9
E2-accuracy,device3,tinyllama-q5,41,urgent,urgent,True,7.93,976.1
E2-accuracy,device3,tinyllama-q5,42,urgent,"response:
unauthoriz",False,8.95,839.25
E2-accuracy,device3,tinyllama-q5,43,urgent,inquiry,False,8.62,881.08
E2-accuracy,device3,tinyllama-q5,44,urgent,urgent,True,7.52,1053.77
E2-accuracy,device3,tinyllama-q5,45,urgent,inquiry,False,8.64,850.12
E2-accuracy,device3,tinyllama-q5,46,urgent,inquiry,False,8.35,920.57
E2-accuracy,device3,tinyllama-q5,47,urgent,"response:
according ",False,8.35,917.45
E2-accuracy,device3,tinyllama-q5,48,urgent,urgent,True,8.92,844.59
E2-accuracy,device3,tinyllama-q5,49,urgent,urgent,True,7.96,978.94
E2-accuracy,device3,tinyllama-q5,50,urgent,urgent,True,8.68,872.08
E2-accuracy,device3,tinyllama-q5,51,inquiry,inquiry,True,8.4,917.41
E2-accuracy,device3,tinyllama-q5,52,inquiry,inquiry,True,9.76,749.37
E2-accuracy,device3,tinyllama-q5,53,complaint,"response:
the email ",False,8.26,934.96
E2-accuracy,device3,tinyllama-q5,54,complaint,"response:
this email",False,9.17,811.57
E2-accuracy,device3,tinyllama-q5,55,feedback,"response:
the email ",False,8.3,928.71
E2-accuracy,device3,tinyllama-q5,56,feedback,"response:
the email ",False,8.48,894.39
E2-accuracy,device3,tinyllama-q5,57,spam,"response:
this email",False,7.04,1128.62
E2-accuracy,device3,tinyllama-q5,58,spam,inquiry,False,7.69,1020.93
E2-accuracy,device3,tinyllama-q5,59,urgent,urgent,True,8.02,951.31
E2-accuracy,device3,tinyllama-q5,60,urgent,complaint,False,7.23,1099.5
E2-accuracy,device3,tinyllama-q5,61,inquiry,inquiry,True,8.21,923.21
E2-accuracy,device3,tinyllama-q5,62,inquiry,complaint,False,9.17,814.86
E2-accuracy,device3,tinyllama-q5,63,complaint,complaint,True,7.21,1112.57
E2-accuracy,device3,tinyllama-q5,64,complaint,"response:
this email",False,8.05,971.69
E2-accuracy,device3,tinyllama-q5,65,feedback,"response:
according ",False,7.57,1036.15
E2-accuracy,device3,tinyllama-q5,66,feedback,"response:
the email ",False,9.11,806.14
E2-accuracy,device3,tinyllama-q5,67,spam,"response:
the email ",False,7.16,1112.08
E2-accuracy,device3,tinyllama-q5,68,spam,response: please fin,False,8.15,948.01
E2-accuracy,device3,tinyllama-q5,69,urgent,urgent,True,8.27,931.2
E2-accuracy,device3,tinyllama-q5,70,urgent,complaint,False,7.61,1034.35
E2-accuracy,device3,tinyllama-q5,71,inquiry,complaint,False,8.85,854.43
E2-accuracy,device3,tinyllama-q5,72,inquiry,"response:
bulk stati",False,8.95,838.67
E2-accuracy,device3,tinyllama-q5,73,complaint,"response:
according ",False,8.68,869.12
E2-accuracy,device3,tinyllama-q5,74,complaint,inquiry,False,8.32,925.78
E2-accuracy,device3,tinyllama-q5,75,feedback,"response:
the email ",False,8.5,887.39
E2-accuracy,device3,tinyllama-q5,76,feedback,complaint,False,7.81,1000.68
E2-accuracy,device3,tinyllama-q5,77,spam,complaint,False,7.03,1137.04
E2-accuracy,device3,tinyllama-q5,78,spam,inquiry,False,7.88,991.48
E2-accuracy,device3,tinyllama-q5,79,urgent,urgent,True,7.71,1022.92
E2-accuracy,device3,tinyllama-q5,80,urgent,urgent,True,8.0,974.18
E2-accuracy,device3,tinyllama-q5,81,inquiry,"response:
yes, our r",False,8.66,860.85
E2-accuracy,device3,tinyllama-q5,82,inquiry,complaint,False,8.84,859.83
E2-accuracy,device3,tinyllama-q5,83,complaint,"response:
the email ",False,8.69,876.7
E2-accuracy,device3,tinyllama-q5,84,complaint,"response:
this email",False,8.73,874.68
E2-accuracy,device3,tinyllama-q5,85,feedback,"response:
this email",False,9.08,831.11
E2-accuracy,device3,tinyllama-q5,86,feedback,"response:
the email ",False,8.84,855.97
E2-accuracy,device3,tinyllama-q5,87,spam,inquiry,False,7.56,1028.28
E2-accuracy,device3,tinyllama-q5,88,spam,"response: ""warning: ",False,7.63,1032.49
E2-accuracy,device3,tinyllama-q5,89,urgent,urgent,True,7.85,992.1
E2-accuracy,device3,tinyllama-q5,90,urgent,inquiry,False,8.06,967.07
E2-accuracy,device3,tinyllama-q5,91,inquiry,"response:
the email ",False,7.2,1109.21
E2-accuracy,device3,tinyllama-q5,92,inquiry,"response:
the email ",False,8.81,863.15
E2-accuracy,device3,tinyllama-q5,93,complaint,"response:
this email",False,8.82,858.06
E2-accuracy,device3,tinyllama-q5,94,complaint,complaint,True,8.47,908.34
E2-accuracy,device3,tinyllama-q5,95,feedback,"response:
the email ",False,8.7,876.41
E2-accuracy,device3,tinyllama-q5,96,feedback,inquiry,False,7.9,994.9
E2-accuracy,device3,tinyllama-q5,97,spam,inquiry,False,7.5,1050.44
E2-accuracy,device3,tinyllama-q5,98,spam,"response:
this email",False,7.77,1017.11
E2-accuracy,device3,tinyllama-q5,99,urgent,urgent,True,7.77,1006.82
E2-accuracy,device3,tinyllama-q5,100,urgent,"response:
according ",False,8.02,974.2
E2-accuracy,device3,tinyllama-q8,1,inquiry,complaint,False,4.11,2055.3
E2-accuracy,device3,tinyllama-q8,2,inquiry,"response:
sure! the ",False,7.54,976.12
E2-accuracy,device3,tinyllama-q8,3,inquiry,"response: ""return po",False,7.49,992.64
E2-accuracy,device3,tinyllama-q8,4,inquiry,"response:
based on t",False,7.98,900.81
E2-accuracy,device3,tinyllama-q8,5,inquiry,complaint,False,7.84,925.63
E2-accuracy,device3,tinyllama-q8,6,inquiry,"response: yes, your ",False,7.7,957.55
E2-accuracy,device3,tinyllama-q8,7,inquiry,"response:
according ",False,8.29,863.18
E2-accuracy,device3,tinyllama-q8,8,inquiry,"response: ""internati",False,8.18,873.87
E2-accuracy,device3,tinyllama-q8,9,inquiry,"response:
bulk disco",False,8.26,847.09
E2-accuracy,device3,tinyllama-q8,10,inquiry,response: the email ,False,7.28,1027.44
E2-accuracy,device3,tinyllama-q8,11,complaint,"response:
this email",False,7.87,911.47
E2-accuracy,device3,tinyllama-q8,12,complaint,"response: ""this emai",False,7.78,917.07
E2-accuracy,device3,tinyllama-q8,13,complaint,"response:
this email",False,6.98,1067.94
E2-accuracy,device3,tinyllama-q8,14,complaint,inquiry,False,7.38,1007.54
E2-accuracy,device3,tinyllama-q8,15,complaint,"response:
this email",False,8.38,849.69
E2-accuracy,device3,tinyllama-q8,16,complaint,complaint,True,7.61,958.48
E2-accuracy,device3,tinyllama-q8,17,complaint,"response:
the email ",False,7.17,1042.51
E2-accuracy,device3,tinyllama-q8,18,complaint,"response: ""this emai",False,7.5,968.4
E2-accuracy,device3,tinyllama-q8,19,complaint,"response:
this email",False,7.03,1080.42
E2-accuracy,device3,tinyllama-q8,20,complaint,"response:
this email",False,7.39,1012.6
E2-accuracy,device3,tinyllama-q8,21,feedback,feedback,True,7.57,971.7
E2-accuracy,device3,tinyllama-q8,22,feedback,inquiry,False,8.4,847.65
E2-accuracy,device3,tinyllama-q8,23,feedback,complaint,False,7.84,935.5
E2-accuracy,device3,tinyllama-q8,24,feedback,"response:
this email",False,7.97,918.08
E2-accuracy,device3,tinyllama-q8,25,feedback,response: please add,False,8.1,885.86
E2-accuracy,device3,tinyllama-q8,26,feedback,"response:
this email",False,7.34,1016.57
E2-accuracy,device3,tinyllama-q8,27,feedback,inquiry,False,7.29,1016.45
E2-accuracy,device3,tinyllama-q8,28,feedback,"response:
the email ",False,8.24,868.12
E2-accuracy,device3,tinyllama-q8,29,feedback,"response:
the email ",False,7.88,916.97
E2-accuracy,device3,tinyllama-q8,30,feedback,"response:
the email ",False,8.52,828.74
E2-accuracy,device3,tinyllama-q8,31,spam,complaint,False,6.7,1138.55
E2-accuracy,device3,tinyllama-q8,32,spam,urgent,False,7.41,1008.5
E2-accuracy,device3,tinyllama-q8,33,spam,"response: ""no experi",False,7.92,914.28
E2-accuracy,device3,tinyllama-q8,34,spam,inquiry,False,6.8,1115.89
E2-accuracy,device3,tinyllama-q8,35,spam,"response:
this email",False,7.33,997.03
E2-accuracy,device3,tinyllama-q8,36,spam,"response: ""act now!""",False,6.64,1159.28
E2-accuracy,device3,tinyllama-q8,37,spam,complaint,False,6.98,1084.76
E2-accuracy,device3,tinyllama-q8,38,spam,complaint,False,7.27,1030.48
E2-accuracy,device3,tinyllama-q8,39,spam,complaint,False,6.57,1164.97
E2-accuracy,device3,tinyllama-q8,40,spam,complaint,False,6.55,1186.41
E2-accuracy,device3,tinyllama-q8,41,urgent,urgent,True,7.4,988.2
E2-accuracy,device3,tinyllama-q8,42,urgent,urgent,True,8.16,883.78
E2-accuracy,device3,tinyllama-q8,43,urgent,urgent,True,7.74,949.63
E2-accuracy,device3,tinyllama-q8,44,urgent,urgent,True,6.86,1112.25
E2-accuracy,device3,tinyllama-q8,45,urgent,urgent,True,7.94,903.09
E2-accuracy,device3,tinyllama-q8,46,urgent,"response:
legal noti",False,7.42,990.8
E2-accuracy,device3,tinyllama-q8,47,urgent,urgent,True,7.48,991.54
E2-accuracy,device3,tinyllama-q8,48,urgent,urgent,True,8.12,870.41
E2-accuracy,device3,tinyllama-q8,49,urgent,urgent,True,7.39,1013.48
E2-accuracy,device3,tinyllama-q8,50,urgent,urgent,True,7.92,920.52
E2-accuracy,device3,tinyllama-q8,51,inquiry,inquiry,True,7.55,970.21
E2-accuracy,device3,tinyllama-q8,52,inquiry,inquiry,True,8.8,795.25
E2-accuracy,device3,tinyllama-q8,53,complaint,"response:
the email ",False,7.36,992.45
E2-accuracy,device3,tinyllama-q8,54,complaint,"response:
this email",False,7.88,889.05
E2-accuracy,device3,tinyllama-q8,55,feedback,"response:
the email ",False,7.25,980.39
E2-accuracy,device3,tinyllama-q8,56,feedback,feedback,True,7.58,965.53
E2-accuracy,device3,tinyllama-q8,57,spam,urgent,False,6.67,1141.48
E2-accuracy,device3,tinyllama-q8,58,spam,response: congratula,False,6.96,1080.89
E2-accuracy,device3,tinyllama-q8,59,urgent,urgent,True,7.37,1010.02
E2-accuracy,device3,tinyllama-q8,60,urgent,complaint,False,6.67,1158.62
E2-accuracy,device3,tinyllama-q8,61,inquiry,inquiry,True,7.53,982.34
E2-accuracy,device3,tinyllama-q8,62,inquiry,complaint,False,8.38,842.73
E2-accuracy,device3,tinyllama-q8,63,complaint,"response:
the email ",False,6.57,1166.75
E2-accuracy,device3,tinyllama-q8,64,complaint,"response:
this email",False,7.16,1030.58
E2-accuracy,device3,tinyllama-q8,65,feedback,complaint,False,7.23,1021.96
E2-accuracy,device3,tinyllama-q8,66,feedback,"response:
this email",False,8.2,871.0
E2-accuracy,device3,tinyllama-q8,67,spam,"response:
this email",False,6.55,1183.08
E2-accuracy,device3,tinyllama-q8,68,spam,response: please fin,False,7.29,1000.87
E2-accuracy,device3,tinyllama-q8,69,urgent,urgent,True,7.62,969.07
E2-accuracy,device3,tinyllama-q8,70,urgent,urgent,True,7.03,1071.09
E2-accuracy,device3,tinyllama-q8,71,inquiry,complaint,False,8.05,876.97
E2-accuracy,device3,tinyllama-q8,72,inquiry,"response:
bulk stati",False,8.07,877.57
E2-accuracy,device3,tinyllama-q8,73,complaint,"response:
the email ",False,7.85,908.22
E2-accuracy,device3,tinyllama-q8,74,complaint,"response:
the email ",False,7.68,957.75
E2-accuracy,device3,tinyllama-q8,75,feedback,complaint,False,7.57,957.18
E2-accuracy,device3,tinyllama-q8,76,feedback,complaint,False,7.01,1074.47
E2-accuracy,device3,tinyllama-q8,77,spam,inquiry,False,6.43,1214.03
E2-accuracy,device3,tinyllama-q8,78,spam,complaint,False,7.21,1043.93
E2-accuracy,device3,tinyllama-q8,79,urgent,urgent,True,6.88,1093.76
E2-accuracy,device3,tinyllama-q8,80,urgent,urgent,True,7.36,1017.26
E2-accuracy,device3,tinyllama-q8,81,inquiry,"response:
yes, our r",False,8.08,895.71
E2-accuracy,device3,tinyllama-q8,82,inquiry,complaint,False,7.68,952.88
E2-accuracy,device3,tinyllama-q8,83,complaint,complaint,True,7.75,948.75
E2-accuracy,device3,tinyllama-q8,84,complaint,"response:
the furnit",False,7.79,930.86
E2-accuracy,device3,tinyllama-q8,85,feedback,inquiry,False,7.82,914.61
E2-accuracy,device3,tinyllama-q8,86,feedback,"response:
the email ",False,7.92,919.46
E2-accuracy,device3,tinyllama-q8,87,spam,complaint,False,6.96,1081.39
E2-accuracy,device3,tinyllama-q8,88,spam,"response: ""warning: ",False,6.93,1092.11
E2-accuracy,device3,tinyllama-q8,89,urgent,urgent,True,7.26,1031.4
E2-accuracy,device3,tinyllama-q8,90,urgent,urgent,True,7.5,993.11
E2-accuracy,device3,tinyllama-q8,91,inquiry,"response:
the email ",False,6.56,1175.51
E2-accuracy,device3,tinyllama-q8,92,inquiry,"response:
the email ",False,7.69,928.49
E2-accuracy,device3,tinyllama-q8,93,complaint,"response:
this email",False,7.7,923.1
E2-accuracy,device3,tinyllama-q8,94,complaint,complaint,True,7.87,928.08
E2-accuracy,device3,tinyllama-q8,95,feedback,"response:
bronze mem",False,7.64,960.99
E2-accuracy,device3,tinyllama-q8,96,feedback,"response: ""the live ",False,7.34,1019.12
E2-accuracy,device3,tinyllama-q8,97,spam,inquiry,False,7.05,1073.34
E2-accuracy,device3,tinyllama-q8,98,spam,"response:
this email",False,7.17,1051.37
E2-accuracy,device3,tinyllama-q8,99,urgent,urgent,True,7.1,1064.11
E2-accuracy,device3,tinyllama-q8,100,urgent,urgent,True,7.32,1021.82
E2-accuracy,device3,phi3:mini,1,inquiry,inquiry,True,0.43,6768.15
E2-accuracy,device3,phi3:mini,2,inquiry,inquiry,True,2.0,1259.68
E2-accuracy,device3,phi3:mini,3,inquiry,inquiry,True,1.85,1384.87
E2-accuracy,device3,phi3:mini,4,inquiry,inquiry,True,2.21,1113.24
E2-accuracy,device3,phi3:mini,5,inquiry,inquiry,True,1.75,1473.46
E2-accuracy,device3,phi3:mini,6,inquiry,inquiry,True,1.91,1330.59
E2-accuracy,device3,phi3:mini,7,inquiry,inquiry,True,1.98,1273.44
E2-accuracy,device3,phi3:mini,8,inquiry,urgent,False,1.32,1356.0
E2-accuracy,device3,phi3:mini,9,inquiry,inquiry,True,2.0,1264.19
E2-accuracy,device3,phi3:mini,10,inquiry,inquiry,True,1.59,1654.67
E2-accuracy,device3,phi3:mini,11,complaint,complaint,True,1.99,1279.43
E2-accuracy,device3,phi3:mini,12,complaint,complaint,True,1.95,1291.43
E2-accuracy,device3,phi3:mini,13,complaint,complaint,True,1.61,1615.15
E2-accuracy,device3,phi3:mini,14,complaint,complaint,True,1.7,1525.1
E2-accuracy,device3,phi3:mini,15,complaint,complaint,True,2.1,1192.0
E2-accuracy,device3,phi3:mini,16,complaint,complaint,True,1.75,1462.12
E2-accuracy,device3,phi3:mini,17,complaint,complaint,True,1.62,1606.2
E2-accuracy,device3,phi3:mini,18,complaint,complaint,True,1.77,1459.63
E2-accuracy,device3,phi3:mini,19,complaint,complaint,True,1.48,1762.36
E2-accuracy,device3,phi3:mini,20,complaint,complaint,True,1.68,1544.67
E2-accuracy,device3,phi3:mini,21,feedback,feedback,True,1.25,1439.8
E2-accuracy,device3,phi3:mini,22,feedback,feedback,True,1.45,1215.5
E2-accuracy,device3,phi3:mini,23,feedback,feedback,True,1.32,1353.07
E2-accuracy,device3,phi3:mini,24,feedback,feedback,True,1.33,1344.19
E2-accuracy,device3,phi3:mini,25,feedback,feedback,True,1.38,1294.43
E2-accuracy,device3,phi3:mini,26,feedback,complaint,False,1.72,1511.51
E2-accuracy,device3,phi3:mini,27,feedback,feedback,True,1.21,1492.08
E2-accuracy,device3,phi3:mini,28,feedback,complaint,False,2.01,1223.94
E2-accuracy,device3,phi3:mini,29,feedback,feedback,True,1.38,1291.7
E2-accuracy,device3,phi3:mini,30,feedback,complaint,False,2.05,1221.32
E2-accuracy,device3,phi3:mini,31,spam,spam,True,1.04,1757.72
E2-accuracy,device3,phi3:mini,32,spam,spam,True,1.1,1644.64
E2-accuracy,device3,phi3:mini,33,spam,spam,True,1.3,1379.48
E2-accuracy,device3,phi3:mini,34,spam,spam,True,1.09,1674.8
E2-accuracy,device3,phi3:mini,35,spam,spam,True,1.22,1477.71
E2-accuracy,device3,phi3:mini,36,spam,spam,True,1.06,1733.42
E2-accuracy,device3,phi3:mini,37,spam,spam,True,1.07,1705.81
