experiment,device,model,sample_id,expected,predicted,correct,tokens_per_sec,ttft_ms
E2-accuracy,device1,tinyllama,45,urgent,"response:
catgoer: ""sure",False,2.66,2959.58
E2-accuracy,device1,tinyllama,46,urgent,"response:
categoory: complaint",False,2.99,2621.53
E2-accuracy,device1,tinyllama,47,urgent,"response:
categoary: inquiry",False,3.35,2390.85
E2-accuracy,device1,tinyllama,48,urgent,"response:
category: urgent

b",True,3.83,2154.9
E2-accuracy,device1,tinyllama,49,urgent,"response:
category: complaint

thank",False,3.08,2643.34
E2-accuracy,device1,tinyllama,50,urgent,"response:
categoory: critical bug",False,3.21,2578.74
E2-accuracy,device1,tinyllama,51,inquiry,"response:
category: inquiry

thank",True,3.54,2377.65
E2-accuracy,device1,tinyllama,52,inquiry,"response:
yes you can upgrade your current",False,4.56,1753.07
E2-accuracy,device1,tinyllama,53,complaint,"response:
the email has been classified as",False,3.25,2338.39
E2-accuracy,device1,tinyllama,54,complaint,"response:
the email has been classified as",False,4.07,1982.16
E2-accuracy,device1,tinyllama,55,feedback,"response:
the email is classified as """,False,3.63,2274.63
E2-accuracy,device1,tinyllama,56,feedback,"response:
thank you for your feedback! your",True,2.17,3853.98
E2-accuracy,device1,tinyllama,57,spam,"response:
category: complaint

thank",False,2.59,3172.79
E2-accuracy,device1,tinyllama,58,spam,response: congratulations! your email has been,False,2.58,3277.71
E2-accuracy,device1,tinyllama,59,urgent,"response:
catgoeries: urgent",True,3.24,2548.6
E2-accuracy,device1,tinyllama,60,urgent,"response:
categoory: complaint",False,2.68,3174.42
E2-accuracy,device1,tinyllama,61,inquiry,"response:
category: complaint

thank",False,3.34,2458.22
E2-accuracy,device1,tinyllama,62,inquiry,"response:
the email is classified as a",False,3.72,2126.08
E2-accuracy,device1,tinyllama,63,complaint,"response:
the email is a complaint",True,2.72,2971.08
E2-accuracy,device1,tinyllama,64,complaint,"response:
category: complaint

thank",True,3.18,2586.21
E2-accuracy,device1,tinyllama,65,feedback,"response:
thank you for your feedback we",True,2.92,2847.39
E2-accuracy,device1,tinyllama,66,feedback,"response:
the email has been classified as",False,3.61,2265.12
E2-accuracy,device1,tinyllama,67,spam,"response:
the email has been classified as",False,2.45,3342.01
E2-accuracy,device1,tinyllama,68,spam,response: thank you for your email the information,False,3.01,2757.31
E2-accuracy,device1,tinyllama,69,urgent,"response:
catgoer: urgent!",True,3.38,2467.89
E2-accuracy,device1,tinyllama,70,urgent,"response:
catgoer: ""thank you",False,3.4,2486.79
E2-accuracy,device1,tinyllama,71,inquiry,"response:
yes we accept both contactless",False,3.47,2265.79
E2-accuracy,device1,tinyllama,72,inquiry,"response:
based on the provided email",False,3.8,2176.18
E2-accuracy,device1,tinyllama,73,complaint,"response:
the email has been classified as",False,3.71,2265.51
E2-accuracy,device1,tinyllama,74,complaint,"response:
the email is classified as an",False,3.5,2394.17
E2-accuracy,device1,tinyllama,75,feedback,"response:
category: complaint

thank",False,3.58,2352.09
E2-accuracy,device1,tinyllama,76,feedback,"response:
thank you for bringing this to our",False,3.25,2619.36
E2-accuracy,device1,tinyllama,77,spam,"response:
categoory: complaint",False,2.99,2902.48
E2-accuracy,device1,tinyllama,78,spam,"response:
the email has been classified as",False,3.23,2621.38
E2-accuracy,device1,tinyllama,79,urgent,"response:
catgoeries: inquiry",False,3.32,2531.28
E2-accuracy,device1,tinyllama,80,urgent,"response:
categoary: inquiry",False,1.94,3398.09
E2-accuracy,device1,tinyllama,81,inquiry,"response:
yes our restaurant caters for",False,3.0,2730.51
E2-accuracy,device1,tinyllama,82,inquiry,"response:
category: complaint

thank",False,3.48,2442.41
E2-accuracy,device1,tinyllama,83,complaint,"response:
category: complaint

thank",True,3.57,2307.3
E2-accuracy,device1,tinyllama,84,complaint,"response:
category: complaint

thank",True,3.75,2159.84
E2-accuracy,device1,tinyllama,85,feedback,"response:
thank you for your feedback! we",True,3.78,2107.56
E2-accuracy,device1,tinyllama,86,feedback,"response:
the email you sent contains information about",False,3.14,2431.3
E2-accuracy,device1,tinyllama,87,spam,"response:
categoary: ""inqu",False,2.96,2565.32
E2-accuracy,device1,tinyllama,88,spam,"response:
category: complaint

b",False,3.06,2787.11
E2-accuracy,device1,tinyllama,89,urgent,"response:
catgoer: urgent:",True,2.92,2871.21
E2-accuracy,device1,tinyllama,90,urgent,"response:
categoary: inquiry",False,3.17,2622.05
E2-accuracy,device1,tinyllama,91,inquiry,"response:
thank you for your email which",False,2.21,3753.34
E2-accuracy,device1,tinyllama,92,inquiry,"response:
yes we do have a student",False,2.85,2789.54
E2-accuracy,device1,tinyllama,93,complaint,"response:
the email has been classified as",False,3.31,2414.38
E2-accuracy,device1,tinyllama,94,complaint,"response:
category: complaint

thank",True,2.88,2682.8
E2-accuracy,device1,tinyllama,95,feedback,"response:
thank you for your email! the",False,3.08,2516.44
E2-accuracy,device1,tinyllama,96,feedback,"response: ""inquiry""",False,2.24,2766.44
E2-accuracy,device1,tinyllama,97,spam,"response:
categoary: inquiry",False,2.97,2749.47
E2-accuracy,device1,tinyllama,98,spam,"response:
category: inquiry",False,3.21,2693.0
E2-accuracy,device1,tinyllama,99,urgent,"response:
catgoeries: inquiry",False,3.05,2719.56
E2-accuracy,device1,tinyllama,100,urgent,"response:
category: urgent

lock",True,3.33,2569.99
E2-accuracy,device1,tinyllama-q5,1,inquiry,"response:
categoory: complaint",False,1.8,5017.24
E2-accuracy,device1,tinyllama-q5,2,inquiry,"response:
sure! based on the provided",False,4.17,1860.74
E2-accuracy,device1,tinyllama-q5,3,inquiry,"response: ""return policy""

this email",False,4.36,1771.86
E2-accuracy,device1,tinyllama-q5,4,inquiry,"response:
the email is a complaint and",False,4.63,1625.69
E2-accuracy,device1,tinyllama-q5,5,inquiry,response: the email is a complaint and should,False,4.39,1728.59
E2-accuracy,device1,tinyllama-q5,6,inquiry,response: yes your payment of rs,False,4.55,1664.36
E2-accuracy,device1,tinyllama-q5,7,inquiry,"response:
according to the provided email",False,4.51,1659.41
E2-accuracy,device1,tinyllama-q5,8,inquiry,"response:
the email is classified as a",False,4.42,1694.56
E2-accuracy,device1,tinyllama-q5,9,inquiry,"response:
bulk discounts for orders",False,4.43,1674.62
E2-accuracy,device1,tinyllama-q5,10,inquiry,response: the email is classified as an inqu,False,3.43,2183.08
E2-accuracy,device1,tinyllama-q5,11,complaint,"response:
the email is classified as a",False,3.73,2079.4
E2-accuracy,device1,tinyllama-q5,12,complaint,"response: ""this email falls into the 'comp",False,3.98,1943.95
E2-accuracy,device1,tinyllama-q5,13,complaint,"response:
the email is classified as a",False,4.13,1884.5
E2-accuracy,device1,tinyllama-q5,14,complaint,"response: ""inquiry""

this",False,4.41,1710.12
E2-accuracy,device1,tinyllama-q5,15,complaint,"response:
this email is classified as an",False,4.16,1741.72
E2-accuracy,device1,tinyllama-q5,16,complaint,"response:
according to the provided email",False,3.75,2039.37
E2-accuracy,device1,tinyllama-q5,17,complaint,"response:
according to the provided email",False,3.66,2099.67
E2-accuracy,device1,tinyllama-q5,18,complaint,"response: ""inquiry""

this",False,3.88,1927.38
E2-accuracy,device1,tinyllama-q5,19,complaint,"response:
this email falls into the ""comp",False,3.73,2086.56
E2-accuracy,device1,tinyllama-q5,20,complaint,"response:
this email falls into the ""comp",False,3.69,2110.59
E2-accuracy,device1,tinyllama-q5,21,feedback,"response:
category: feedback

thank you",True,4.13,1800.2
E2-accuracy,device1,tinyllama-q5,22,feedback,"response:

category: inquiry",False,4.31,1731.98
E2-accuracy,device1,tinyllama-q5,23,feedback,"response:
the email is classified as an",False,3.95,1947.22
E2-accuracy,device1,tinyllama-q5,24,feedback,"response:
this email falls into the ""comp",False,4.3,1760.57
E2-accuracy,device1,tinyllama-q5,25,feedback,response: please add more payment options as suggested in,False,3.61,1960.9
E2-accuracy,device1,tinyllama-q5,26,feedback,"response:
based on the provided email",False,2.71,2566.92
E2-accuracy,device1,tinyllama-q5,27,feedback,"response:
categoory: inquiry",False,2.87,2743.56
E2-accuracy,device1,tinyllama-q5,28,feedback,"response:
sure! here's how",False,3.1,2284.31
E2-accuracy,device1,tinyllama-q5,29,feedback,"response:
the email is classified as a",False,3.5,2226.33
E2-accuracy,device1,tinyllama-q5,30,feedback,"response:
based on the provided email",False,4.53,1665.06
E2-accuracy,device1,tinyllama-q5,31,spam,"response: category: complaint

based",False,3.8,2001.25
E2-accuracy,device1,tinyllama-q5,32,spam,response: urgent: your bank account,False,2.99,2753.29
E2-accuracy,device1,tinyllama-q5,33,spam,"response: ""inquiry""

this",False,4.38,1761.64
E2-accuracy,device1,tinyllama-q5,34,spam,"response:
classification: inquiry",False,3.84,2055.01
E2-accuracy,device1,tinyllama-q5,35,spam,"response:
this email falls into the ""comp",False,4.2,1795.92
E2-accuracy,device1,tinyllama-q5,36,spam,the email i received is an inquiry and not,False,3.73,2099.82
E2-accuracy,device1,tinyllama-q5,37,spam,"response:
the email is classified as a",False,3.81,2068.95
E2-accuracy,device1,tinyllama-q5,38,spam,"response:
the email is a complaint",False,3.13,2252.35
E2-accuracy,device1,tinyllama-q5,39,spam,"response:
category: urgent

b",False,3.53,2296.98
E2-accuracy,device1,tinyllama-q5,40,spam,"response:
invest in crypto and double",False,3.27,2551.86
E2-accuracy,device1,tinyllama-q5,41,urgent,response: urgent: server room temperature,True,4.41,1720.77
E2-accuracy,device1,tinyllama-q5,42,urgent,"response:
category: urgent

b",True,4.79,1559.96
E2-accuracy,device1,tinyllama-q5,43,urgent,"response: ""inquiry""

ex",False,4.68,1628.93
E2-accuracy,device1,tinyllama-q5,44,urgent,"response:
category: urgent

this",True,4.25,1858.26
E2-accuracy,device1,tinyllama-q5,45,urgent,"response: ""inquiry""

this",False,5.03,1484.35
E2-accuracy,device1,tinyllama-q5,46,urgent,"response with ""inquiry"" as the category",False,4.75,1602.95
E2-accuracy,device1,tinyllama-q5,47,urgent,"response: ""inquiry""

this",False,4.38,1750.83
E2-accuracy,device1,tinyllama-q5,48,urgent,"response:

category: urgent",True,4.57,1634.39
E2-accuracy,device1,tinyllama-q5,49,urgent,"response:
category: urgent

note",True,4.31,1784.56
E2-accuracy,device1,tinyllama-q5,50,urgent,"response:

category: urgent",True,4.63,1607.68
E2-accuracy,device1,tinyllama-q5,51,inquiry,"response:
category: inquiry

b",True,3.64,2028.87
E2-accuracy,device1,tinyllama-q5,52,inquiry,"response: ""inquiry""

this",True,5.0,1477.23
E2-accuracy,device1,tinyllama-q5,53,complaint,"response:
the email is classified as an",False,4.15,1843.12
E2-accuracy,device1,tinyllama-q5,54,complaint,"response:
this email falls into the ""comp",False,3.65,2078.93
E2-accuracy,device1,tinyllama-q5,55,feedback,"response:
the email is classified as an",False,4.48,1697.99
E2-accuracy,device1,tinyllama-q5,56,feedback,"response:
the email is classified as an",False,3.94,1796.22
E2-accuracy,device1,tinyllama-q5,57,spam,"response:
this email falls into the ""comp",False,2.61,3113.99
E2-accuracy,device1,tinyllama-q5,58,spam,response: congratulations! your mobile number has,False,3.27,2385.08
E2-accuracy,device1,tinyllama-q5,59,urgent,response: urgent: chemical spill in,True,4.16,1896.08
E2-accuracy,device1,tinyllama-q5,60,urgent,"response:
categoory: complaint",False,3.75,2099.0
E2-accuracy,device1,tinyllama-q5,61,inquiry,"response:
the email is a complaint and",False,4.22,1766.88
E2-accuracy,device1,tinyllama-q5,62,inquiry,"response:
the email is a complaint and",False,4.46,1584.15
E2-accuracy,device1,tinyllama-q5,63,complaint,"response:
the email is classified as a",False,3.51,2330.09
E2-accuracy,device1,tinyllama-q5,64,complaint,"response:
this email is classified as an",False,4.58,1682.21
E2-accuracy,device1,tinyllama-q5,65,feedback,"response:
according to the provided email",False,4.21,1857.53
E2-accuracy,device1,tinyllama-q5,66,feedback,"response:
the email is classified as a",False,5.04,1456.65
E2-accuracy,device1,tinyllama-q5,67,spam,"response:
the email is classified as an",False,3.75,2130.75
E2-accuracy,device1,tinyllama-q5,68,spam,response: please find the category label for this email,False,4.07,1919.44
E2-accuracy,device1,tinyllama-q5,69,urgent,response: urgent: ran somware attack detected,True,4.32,1771.82
E2-accuracy,device1,tinyllama-q5,70,urgent,"response:
categoary: urgent",True,4.11,1864.91
E2-accuracy,device1,tinyllama-q5,71,inquiry,"response:
the email is a complaint about",False,4.21,1752.18
E2-accuracy,device1,tinyllama-q5,72,inquiry,"response:
bulk stationery purchase discount",False,3.14,2163.78
E2-accuracy,device1,tinyllama-q5,73,complaint,"response:
the email has been classified as",False,4.4,1749.43
E2-accuracy,device1,tinyllama-q5,74,complaint,"response: ""inquiry""

this",False,4.42,1633.22
E2-accuracy,device1,tinyllama-q5,75,feedback,"response:
the email is classified as """,False,4.33,1707.79
E2-accuracy,device1,tinyllama-q5,76,feedback,"response:
the email is a complaint",False,4.41,1767.26
E2-accuracy,device1,tinyllama-q5,77,spam,"response:
categoory: complaint",False,3.88,2076.68
E2-accuracy,device1,tinyllama-q5,78,spam,"response: ""inquiry""

this",False,4.32,1771.85
E2-accuracy,device1,tinyllama-q5,79,urgent,"response:
categoary: urgent",True,4.0,1989.91
E2-accuracy,device1,tinyllama-q5,80,urgent,"response:
category: urgent

b",True,4.54,1707.97
E2-accuracy,device1,tinyllama-q5,81,inquiry,"response:
the email is classified as an",False,5.0,1490.28
E2-accuracy,device1,tinyllama-q5,82,inquiry,"response: ""inquiry""

no",True,4.6,1649.76
E2-accuracy,device1,tinyllama-q5,83,complaint,"response:
the email is classified as an",False,4.69,1606.99
E2-accuracy,device1,tinyllama-q5,84,complaint,"response:
the furniture you received is a",False,4.87,1539.6
E2-accuracy,device1,tinyllama-q5,85,feedback,"response:
this email falls into the ""comp",False,5.04,1486.19
E2-accuracy,device1,tinyllama-q5,86,feedback,"response:
the email you provided falls into the",False,5.02,1495.26
E2-accuracy,device1,tinyllama-q5,87,spam,"response: ""inquiry""

this",False,4.33,1802.36
E2-accuracy,device1,tinyllama-q5,88,spam,"response: ""warning: your inst",False,4.13,1903.86
E2-accuracy,device1,tinyllama-q5,89,urgent,response: urgent: two delivery trucks,True,4.52,1699.19
E2-accuracy,device1,tinyllama-q5,90,urgent,"response:
according to the provided email",False,4.6,1667.57
E2-accuracy,device1,tinyllama-q5,91,inquiry,"response:
the email is classified as an",False,4.04,1968.21
E2-accuracy,device1,tinyllama-q5,92,inquiry,"response:
the email is classified as an",False,4.98,1516.16
E2-accuracy,device1,tinyllama-q5,93,complaint,"response:
this email falls into the ""comp",False,4.67,1629.62
E2-accuracy,device1,tinyllama-q5,94,complaint,"response:
categoary: complaint",True,4.55,1679.41
E2-accuracy,device1,tinyllama-q5,95,feedback,"response:
the email is classified into the",False,4.73,1598.99
E2-accuracy,device1,tinyllama-q5,96,feedback,"response with ""inquiry"" category label only",False,4.19,1867.98
E2-accuracy,device1,tinyllama-q5,97,spam,"response:
categoary: inquiry",False,4.46,1757.59
E2-accuracy,device1,tinyllama-q5,98,spam,"response:
this email is classified as an",False,4.57,1704.22
E2-accuracy,device1,tinyllama-q5,99,urgent,response: urgent: production line 3 has,True,4.41,1766.11
E2-accuracy,device1,tinyllama-q5,100,urgent,"response:
category: urgent

b",True,4.27,1834.8
E2-accuracy,device1,tinyllama-q8,1,inquiry,"response:
categoory: complaint",False,1.77,5090.11
E2-accuracy,device1,tinyllama-q8,2,inquiry,"response:
sure! the email is a",False,3.91,2017.69
E2-accuracy,device1,tinyllama-q8,3,inquiry,"response: ""return policy""

category:",False,3.67,2062.68
E2-accuracy,device1,tinyllama-q8,4,inquiry,"response:
based on the provided email",False,4.52,1685.75
E2-accuracy,device1,tinyllama-q8,5,inquiry,response: the email is a complaint and should,False,3.67,2023.68
E2-accuracy,device1,tinyllama-q8,6,inquiry,response: yes your payment of rs,False,3.8,2070.4
E2-accuracy,device1,tinyllama-q8,7,inquiry,"response:
according to the provided email",False,4.2,1756.68
E2-accuracy,device1,tinyllama-q8,8,inquiry,"response: ""international shipping takes approximately",False,3.75,1930.93
E2-accuracy,device1,tinyllama-q8,9,inquiry,"response:
bulk discounts for orders",False,3.93,1961.4
E2-accuracy,device1,tinyllama-q8,10,inquiry,response: the email is classified as an inqu,False,3.47,2292.49
E2-accuracy,device1,tinyllama-q8,11,complaint,"response:
this email falls into the ""comp",False,4.1,1901.28
E2-accuracy,device1,tinyllama-q8,12,complaint,"response: ""this email falls into the 'comp",False,3.87,1992.46
E2-accuracy,device1,tinyllama-q8,13,complaint,"response:
this email falls into the ""comp",False,3.54,2130.94
E2-accuracy,device1,tinyllama-q8,14,complaint,"response: ""inquiry""

b",False,3.27,2076.61
E2-accuracy,device1,tinyllama-q8,15,complaint,"response:
this email is classified as an",False,3.45,2261.21
E2-accuracy,device1,tinyllama-q8,16,complaint,"response:
category: complaint

b",True,3.87,2071.0
E2-accuracy,device1,tinyllama-q8,17,complaint,"response:
the email has been classified as",False,3.73,2173.69
E2-accuracy,device1,tinyllama-q8,18,complaint,"response: ""this email is classified as an",False,4.15,1894.47
E2-accuracy,device1,tinyllama-q8,19,complaint,"response:
this email falls under the ""comp",False,3.8,2099.49
E2-accuracy,device1,tinyllama-q8,20,complaint,"response:
this email falls into the ""comp",False,3.62,2223.38
E2-accuracy,device1,tinyllama-q8,21,feedback,"response:
category: feedback",True,3.91,2029.98
E2-accuracy,device1,tinyllama-q8,22,feedback,"response:
category: inquiry",False,4.29,1794.5
E2-accuracy,device1,tinyllama-q8,23,feedback,"response:
category: complaint

thank",False,4.25,1856.6
E2-accuracy,device1,tinyllama-q8,24,feedback,"response:
this email falls into the ""in",False,3.84,1999.13
E2-accuracy,device1,tinyllama-q8,25,feedback,response: please add more payment options as suggested in,False,4.19,1875.43
E2-accuracy,device1,tinyllama-q8,26,feedback,"response:
this email falls into the ""comp",False,3.41,2288.53
E2-accuracy,device1,tinyllama-q8,27,feedback,"response:
categoory: inquiry",False,3.73,2167.35
E2-accuracy,device1,tinyllama-q8,28,feedback,"response:
the email is classified as an",False,4.24,1863.49
E2-accuracy,device1,tinyllama-q8,29,feedback,"response:
categoory: complaint",False,3.91,1999.54
E2-accuracy,device1,tinyllama-q8,30,feedback,"response:
the email is classified as an",False,4.43,1746.16
E2-accuracy,device1,tinyllama-q8,31,spam,"response: category: complaint

based",False,3.38,2467.88
E2-accuracy,device1,tinyllama-q8,32,spam,response: urgent: your bank account,False,3.63,2227.93
E2-accuracy,device1,tinyllama-q8,33,spam,"response: ""no experience needed!""

this",False,3.99,1990.56
E2-accuracy,device1,tinyllama-q8,34,spam,"response:
category: inquiry",False,3.37,2460.37
E2-accuracy,device1,tinyllama-q8,35,spam,"response:
this email falls into the ""in",False,3.84,2106.04
E2-accuracy,device1,tinyllama-q8,36,spam,"response: ""act now!""

this",False,3.31,2518.89
E2-accuracy,device1,tinyllama-q8,37,spam,"response:
category: complaint

thank",False,3.45,2305.83
E2-accuracy,device1,tinyllama-q8,38,spam,"response:
categoory: complaint",False,3.54,2337.67
E2-accuracy,device1,tinyllama-q8,39,spam,"response:
category: inquiry",False,3.36,2462.18
E2-accuracy,device1,tinyllama-q8,40,spam,"response:
categoory: complaint",False,3.26,2566.52
E2-accuracy,device1,tinyllama-q8,41,urgent,response: urgent: server room temperature,True,3.82,2125.6
E2-accuracy,device1,tinyllama-q8,42,urgent,"response:
category: urgent

b",True,4.11,1900.87
E2-accuracy,device1,tinyllama-q8,43,urgent,"response:
category: urgent

thank",True,3.97,2037.93
E2-accuracy,device1,tinyllama-q8,44,urgent,"response:
category: urgent

this",True,3.48,2399.43
E2-accuracy,device1,tinyllama-q8,45,urgent,"response:
categoary: urgent",True,4.09,1958.71
E2-accuracy,device1,tinyllama-q8,46,urgent,"response:
legal notice received from regulatory",False,3.84,2124.46
E2-accuracy,device1,tinyllama-q8,47,urgent,"response:
categoary: urgent",True,3.84,2125.16
E2-accuracy,device1,tinyllama-q8,48,urgent,"response:
category: urgent

b",True,4.08,1971.48
E2-accuracy,device1,tinyllama-q8,49,urgent,"response:
category: urgent

thank",True,3.64,2199.87
E2-accuracy,device1,tinyllama-q8,50,urgent,"response:
category: urgent

this",True,3.99,2007.15
E2-accuracy,device1,tinyllama-q8,51,inquiry,"response:
category: inquiry

thank",True,3.81,2136.17
E2-accuracy,device1,tinyllama-q8,52,inquiry,"response: ""yes you can upgrade your current",False,4.53,1696.48
E2-accuracy,device1,tinyllama-q8,53,complaint,"response:
the email has been classified as",False,3.77,2169.03
E2-accuracy,device1,tinyllama-q8,54,complaint,"response:
this email falls into the ""comp",False,4.22,1876.4
E2-accuracy,device1,tinyllama-q8,55,feedback,"response:
the email is classified as """,False,3.98,1995.84
E2-accuracy,device1,tinyllama-q8,56,feedback,"response: category: inquiry

b",False,3.86,2106.04
E2-accuracy,device1,tinyllama-q8,57,spam,"response:
this email falls into the ""comp",False,3.25,2595.85
E2-accuracy,device1,tinyllama-q8,58,spam,response: congratulations! your mobile number has,False,3.24,2602.33
E2-accuracy,device1,tinyllama-q8,59,urgent,response: urgent: chemical spill in,True,3.67,2225.6
E2-accuracy,device1,tinyllama-q8,60,urgent,"response:
categoory: complaint",False,3.23,2597.61
E2-accuracy,device1,tinyllama-q8,61,inquiry,"response:
category: inquiry

b",True,3.83,2127.76
E2-accuracy,device1,tinyllama-q8,62,inquiry,"response:
the email is a complaint and",False,4.31,1833.31
E2-accuracy,device1,tinyllama-q8,63,complaint,"response:
this email is a complaint",True,3.28,2565.56
E2-accuracy,device1,tinyllama-q8,64,complaint,"response:
this email is classified as an",False,3.69,2219.86
E2-accuracy,device1,tinyllama-q8,65,feedback,"response:
thank you for your email which",False,3.52,2338.55
E2-accuracy,device1,tinyllama-q8,66,feedback,"response:
this email falls into the ""in",False,4.19,1889.66
E2-accuracy,device1,tinyllama-q8,67,spam,"response:
this email is categorized as """,False,3.16,2585.31
E2-accuracy,device1,tinyllama-q8,68,spam,response: please find the correct category label for this,False,3.57,2299.0
E2-accuracy,device1,tinyllama-q8,69,urgent,response: urgent: ran somware attack,True,3.77,2173.33
E2-accuracy,device1,tinyllama-q8,70,urgent,"response:
this email is a complaint",False,3.51,2362.89
E2-accuracy,device1,tinyllama-q8,71,inquiry,"response:
the email is a complaint about",False,4.04,1984.42
E2-accuracy,device1,tinyllama-q8,72,inquiry,"response:
bulk stationery purchase discount",False,4.07,1969.54
E2-accuracy,device1,tinyllama-q8,73,complaint,"response:
the email has been classified as",False,4.05,1976.48
E2-accuracy,device1,tinyllama-q8,74,complaint,"response:
the email is classified as an",False,3.89,2079.17
E2-accuracy,device1,tinyllama-q8,75,feedback,"response:
category: complaint

thank",False,3.53,2113.66
E2-accuracy,device1,tinyllama-q8,76,feedback,"response:
the email is a complaint",False,3.18,2470.01
E2-accuracy,device1,tinyllama-q8,77,spam,"response:
categoory: complaint",False,4.12,1839.7
E2-accuracy,device1,tinyllama-q8,78,spam,"response: ""your electricity bill is overdue",False,2.76,2234.85
E2-accuracy,device1,tinyllama-q8,79,urgent,"response:
category: urgent

thank",True,6.77,1000.34
E2-accuracy,device1,tinyllama-q8,80,urgent,"response:
category: urgent

b",True,8.63,778.17
E2-accuracy,device1,tinyllama-q8,81,inquiry,"response:
yes our restaurant caters for",False,9.7,675.34
E2-accuracy,device1,tinyllama-q8,82,inquiry,response: please provide me with the email subject line,False,10.63,582.55
E2-accuracy,device1,tinyllama-q8,83,complaint,"response:
category: complaint

thank",True,9.9,652.75
E2-accuracy,device1,tinyllama-q8,84,complaint,"response:
this email falls under the ""comp",False,10.7,577.78
E2-accuracy,device1,tinyllama-q8,85,feedback,"response:
categoory: inquiry",False,9.23,744.99
